country,date,cases,deaths,recovered
Canada,3/6/23,3531,7,0
Canada,3/7/23,3531,7,0
Canada,3/8/23,3531,7,0
Canada,3/9/23,3531,7,0
Canada,2/8/23,1581573,15967,0
Canada,2/9/23,1583823,16006,0
Canada,2/10/23,1584116,16006,0
Canada,2/11/23,1584116,16006,0
Canada,2/12/23,1584116,16006,0
Canada,2/13/23,1584116,16006,0
Canada,2/14/23,1584414,16006,0
Canada,2/15/23,1584414,16006,0
Canada,2/16/23,1589549,16064,0
Canada,2/17/23,1589892,16066,0
Canada,2/18/23,1589892,16066,0
Canada,2/19/23,1589892,16066,0
Canada,2/20/23,1589892,16066,0
Canada,2/21/23,1590014,16066,0
Canada,2/22/23,1590157,16066,0
Canada,2/23/23,1593594,16130,0
Canada,2/24/23,1593840,16134,0
Canada,2/25/23,1593840,16134,0
Canada,2/26/23,1593840,16134,0
Canada,2/27/23,1593840,16134,0
Canada,2/28/23,1594055,16138,0
Canada,3/1/23,1594055,16138,0
Canada,3/2/23,1597751,16184,0
Canada,3/3/23,1597894,16186,0
Canada,3/4/23,1597894,16186,0
Canada,3/5/23,1597894,16186,0
Canada,3/6/23,1597894,16186,0
Canada,3/7/23,1598075,16186,0
Canada,3/8/23,1598075,16186,0
Canada,3/9/23,1601325,16234,0
Canada,2/8/23,56261,90,0
Canada,2/9/23,56261,90,0
Canada,2/10/23,56261,90,0
Canada,2/11/23,56261,90,0
Canada,2/12/23,56261,90,0
Canada,2/13/23,56261,90,0
Canada,2/14/23,56340,92,0
Canada,2/15/23,56340,92,0
Canada,2/16/23,56340,92,0
Canada,2/17/23,56340,92,0
Canada,2/18/23,56340,92,0
Canada,2/19/23,56340,92,0
Canada,2/20/23,56340,92,0
Canada,2/21/23,56408,92,0
Canada,2/22/23,56408,92,0
Canada,2/23/23,56408,92,0
Canada,2/24/23,56408,92,0
Canada,2/25/23,56408,92,0
Canada,2/26/23,56408,92,0
Canada,2/27/23,56408,92,0
Canada,2/28/23,56456,92,0
Canada,3/1/23,56456,92,0
Canada,3/2/23,56456,92,0
Canada,3/3/23,56456,92,0
Canada,3/4/23,56456,92,0
Canada,3/5/23,56456,92,0
Canada,3/6/23,56456,92,0
Canada,3/7/23,56523,93,0
Canada,3/8/23,56523,93,0
Canada,3/9/23,56523,93,0
Canada,2/8/23,1306574,17997,0
Canada,2/9/23,1307181,18002,0
Canada,2/10/23,1307719,18015,0
Canada,2/11/23,1308213,18017,0
Canada,2/12/23,1308627,18017,0
Canada,2/13/23,1309008,18021,0
Canada,2/14/23,1309588,18030,0
Canada,2/15/23,1310164,18037,0
Canada,2/16/23,1310727,18049,0
Canada,2/17/23,1311210,18053,0
Canada,2/18/23,1311623,18062,0
Canada,2/19/23,1312017,18062,0
Canada,2/20/23,1312385,18063,0
Canada,2/21/23,1312991,18073,0
Canada,2/22/23,1313543,18078,0
Canada,2/23/23,1314041,18084,0
Canada,2/24/23,1314525,18090,0
Canada,2/25/23,1314974,18097,0
Canada,2/26/23,1315301,18097,0
Canada,2/27/23,1315666,18097,0
Canada,2/28/23,1316179,18101,0
Canada,3/1/23,1316793,18105,0
Canada,3/2/23,1317352,18114,0
Canada,3/3/23,1317795,18124,0
Canada,3/4/23,1318211,18131,0
Canada,3/5/23,1318504,18131,0
Canada,3/6/23,1318823,18132,0
Canada,3/7/23,1319366,18144,0
Canada,3/8/23,1319879,18153,0
Canada,3/9/23,1320325,18160,0
Canada,2/8/23,13,0,0
Canada,2/9/23,13,0,0
Canada,2/10/23,13,0,0
Canada,2/11/23,13,0,0
Canada,2/12/23,13,0,0
Canada,2/13/23,13,0,0
Canada,2/14/23,13,0,0
Canada,2/15/23,13,0,0
Canada,2/16/23,13,0,0
Canada,2/17/23,13,0,0
Canada,2/18/23,13,0,0
Canada,2/19/23,13,0,0
Canada,2/20/23,13,0,0
Canada,2/21/23,13,0,0
Canada,2/22/23,13,0,0
Canada,2/23/23,13,0,0
Canada,2/24/23,13,0,0
Canada,2/25/23,13,0,0
Canada,2/26/23,13,0,0
Canada,2/27/23,13,0,0
Canada,2/28/23,13,0,0
Canada,3/1/23,13,0,0
Canada,3/2/23,13,0,0
Canada,3/3/23,13,0,0
Canada,3/4/23,13,0,0
Canada,3/5/23,13,0,0
Canada,3/6/23,13,0,0
Canada,3/7/23,13,0,0
Canada,3/8/23,13,0,0
Canada,3/9/23,13,0,0
Canada,2/8/23,152773,1858,0
Canada,2/9/23,152773,1858,0
Canada,2/10/23,152773,1858,0
Canada,2/11/23,152773,1858,0
Canada,2/12/23,152773,1858,0
Canada,2/13/23,152773,1858,0
Canada,2/14/23,152773,1858,0
Canada,2/15/23,152773,1858,0
Canada,2/16/23,152773,1858,0
Canada,2/17/23,152773,1858,0
Canada,2/18/23,152773,1858,0
Canada,2/19/23,152773,1858,0
Canada,2/20/23,153255,1882,0
Canada,2/21/23,153255,1882,0
Canada,2/22/23,153255,1882,0
Canada,2/23/23,153255,1882,0
Canada,2/24/23,153255,1882,0
Canada,2/25/23,153255,1882,0
Canada,2/26/23,153255,1882,0
Canada,2/27/23,153255,1882,0
Canada,2/28/23,153255,1882,0
Canada,3/1/23,153255,1882,0
Canada,3/2/23,153255,1882,0
Canada,3/3/23,153255,1882,0
Canada,3/4/23,153255,1882,0
Canada,3/5/23,153255,1882,0
Canada,3/6/23,153651,1890,0
Canada,3/7/23,153651,1890,0
Canada,3/8/23,153651,1890,0
Canada,3/9/23,153651,1890,0
Canada,2/8/23,4989,32,0
Canada,2/9/23,4989,32,0
Canada,2/10/23,4989,32,0
Canada,2/11/23,4989,32,0
Canada,2/12/23,4989,32,0
Canada,2/13/23,4989,32,0
Canada,2/14/23,4989,32,0
Canada,2/15/23,4989,32,0
Canada,2/16/23,4989,32,0
Canada,2/17/23,4989,32,0
Canada,2/18/23,4989,32,0
Canada,2/19/23,4989,32,0
Canada,2/20/23,4989,32,0
Canada,2/21/23,4989,32,0
Canada,2/22/23,4989,32,0
Canada,2/23/23,4989,32,0
Canada,2/24/23,4989,32,0
Canada,2/25/23,4989,32,0
Canada,2/26/23,4989,32,0
Canada,2/27/23,4989,32,0
Canada,2/28/23,4989,32,0
Canada,3/1/23,4989,32,0
Canada,3/2/23,4989,32,0
Canada,3/3/23,4989,32,0
Canada,3/4/23,4989,32,0
Canada,3/5/23,4989,32,0
Canada,3/6/23,4989,32,0
Canada,3/7/23,4989,32,0
Canada,3/8/23,4989,32,0
Canada,3/9/23,4989,32,0
Central African Republic,2/8/23,15368,113,0
Central African Republic,2/9/23,15368,113,0
Central African Republic,2/10/23,15368,113,0
Central African Republic,2/11/23,15368,113,0
Central African Republic,2/12/23,15368,113,0
Central African Republic,2/13/23,15368,113,0
Central African Republic,2/14/23,15368,113,0
Central African Republic,2/15/23,15368,113,0
Central African Republic,2/16/23,15368,113,0
Central African Republic,2/17/23,15368,113,0
Central African Republic,2/18/23,15368,113,0
Central African Republic,2/19/23,15368,113,0
Central African Republic,2/20/23,15368,113,0
Central African Republic,2/21/23,15368,113,0
Central African Republic,2/22/23,15368,113,0
Central African Republic,2/23/23,15368,113,0
Central African Republic,2/24/23,15368,113,0
Central African Republic,2/25/23,15368,113,0
Central African Republic,2/26/23,15368,113,0
Central African Republic,2/27/23,15368,113,0
Central African Republic,2/28/23,15368,113,0
Central African Republic,3/1/23,15368,113,0
Central African Republic,3/2/23,15368,113,0
Central African Republic,3/3/23,15368,113,0
Central African Republic,3/4/23,15368,113,0
Central African Republic,3/5/23,15368,113,0
Central African Republic,3/6/23,15368,113,0
Central African Republic,3/7/23,15368,113,0
Central African Republic,3/8/23,15368,113,0
Central African Republic,3/9/23,15368,113,0
Chad,2/8/23,7652,194,0
Chad,2/9/23,7652,194,0
Chad,2/10/23,7652,194,0
Chad,2/11/23,7652,194,0
Chad,2/12/23,7652,194,0
Chad,2/13/23,7661,194,0
Chad,2/14/23,7661,194,0
Chad,2/15/23,7661,194,0
Chad,2/16/23,7661,194,0
Chad,2/17/23,7661,194,0
Chad,2/18/23,7661,194,0
Chad,2/19/23,7661,194,0
Chad,2/20/23,7675,194,0
Chad,2/21/23,7675,194,0
Chad,2/22/23,7675,194,0
Chad,2/23/23,7675,194,0
Chad,2/24/23,7675,194,0
Chad,2/25/23,7675,194,0
Chad,2/26/23,7675,194,0
Chad,2/27/23,7678,194,0
Chad,2/28/23,7678,194,0
Chad,3/1/23,7678,194,0
Chad,3/2/23,7678,194,0
Chad,3/3/23,7678,194,0
Chad,3/4/23,7678,194,0
Chad,3/5/23,7678,194,0
Chad,3/6/23,7678,194,0
Chad,3/7/23,7679,194,0
Chad,3/8/23,7679,194,0
Chad,3/9/23,7679,194,0
Chile,2/8/23,5132118,63919,0
Chile,2/9/23,5133941,63941,0
Chile,2/10/23,5135705,63965,0
Chile,2/11/23,5137305,63985,0
Chile,2/12/23,5138732,63998,0
Chile,2/13/23,5139804,64013,0
Chile,2/14/23,5140809,64015,0
Chile,2/15/23,5142449,64022,0
Chile,2/16/23,5144220,64040,0
Chile,2/17/23,5146020,64053,0
Chile,2/18/23,5147683,64067,0
Chile,2/19/23,5149301,64085,0
Chile,2/20/23,5150626,64102,0
Chile,2/21/23,5151881,64106,0
Chile,2/22/23,5154016,64109,0
Chile,2/23/23,5156519,64128,0
Chile,2/24/23,5158953,64145,0
Chile,2/25/23,5161209,64158,0
Chile,2/26/23,5163316,64166,0
Chile,2/27/23,5164922,64174,0
Chile,2/28/23,5166328,64175,0
Chile,3/1/23,5169139,64177,0
Chile,3/2/23,5172090,64197,0
Chile,3/3/23,5174951,64210,0
Chile,3/4/23,5177770,64222,0
Chile,3/5/23,5180329,64230,0
Chile,3/6/23,5182360,64247,0
Chile,3/7/23,5184582,64250,0
Chile,3/8/23,5188380,64254,0
Chile,3/9/23,5192286,64273,0
China,2/8/23,2275,7,0
China,2/9/23,2275,7,0
China,2/10/23,2275,7,0
China,2/11/23,2275,7,0
China,2/12/23,2275,7,0
China,2/13/23,2275,7,0
China,2/14/23,2275,7,0
China,2/15/23,2275,7,0
China,2/16/23,2275,7,0
China,2/17/23,2275,7,0
China,2/18/23,2275,7,0
China,2/19/23,2275,7,0
China,2/20/23,2275,7,0
China,2/21/23,2275,7,0
China,2/22/23,2275,7,0
China,2/23/23,2275,7,0
China,2/24/23,2275,7,0
China,2/25/23,2275,7,0
China,2/26/23,2275,7,0
China,2/27/23,2275,7,0
China,2/28/23,2275,7,0
China,3/1/23,2275,7,0
China,3/2/23,2275,7,0
China,3/3/23,2275,7,0
China,3/4/23,2275,7,0
China,3/5/23,2275,7,0
China,3/6/23,2275,7,0
China,3/7/23,2275,7,0
China,3/8/23,2275,7,0
China,3/9/23,2275,7,0
China,2/8/23,40774,20,0
China,2/9/23,40774,20,0
China,2/10/23,40774,20,0
China,2/11/23,40774,20,0
China,2/12/23,40774,20,0
China,2/13/23,40774,20,0
China,2/14/23,40774,20,0
China,2/15/23,40774,20,0
China,2/16/23,40774,20,0
China,2/17/23,40774,20,0
China,2/18/23,40774,20,0
China,2/19/23,40774,20,0
China,2/20/23,40774,20,0
China,2/21/23,40774,20,0
China,2/22/23,40774,20,0
China,2/23/23,40774,20,0
China,2/24/23,40774,20,0
China,2/25/23,40774,20,0
China,2/26/23,40774,20,0
China,2/27/23,40774,20,0
China,2/28/23,40774,20,0
China,3/1/23,40774,20,0
China,3/2/23,40774,20,0
China,3/3/23,40774,20,0
China,3/4/23,40774,20,0
China,3/5/23,40774,20,0
China,3/6/23,40774,20,0
China,3/7/23,40774,20,0
China,3/8/23,40774,20,0
China,3/9/23,40774,20,0
China,2/8/23,14715,11,0
China,2/9/23,14715,11,0
China,2/10/23,14715,11,0
China,2/11/23,14715,11,0
China,2/12/23,14715,11,0
China,2/13/23,14715,11,0
China,2/14/23,14715,11,0
China,2/15/23,14715,11,0
China,2/16/23,14715,11,0
China,2/17/23,14715,11,0
China,2/18/23,14715,11,0
China,2/19/23,14715,11,0
China,2/20/23,14715,11,0
China,2/21/23,14715,11,0
China,2/22/23,14715,11,0
China,2/23/23,14715,11,0
China,2/24/23,14715,11,0
China,2/25/23,14715,11,0
China,2/26/23,14715,11,0
China,2/27/23,14715,11,0
China,2/28/23,14715,11,0
China,3/1/23,14715,11,0
China,3/2/23,14715,11,0
China,3/3/23,14715,11,0
China,3/4/23,14715,11,0
China,3/5/23,14715,11,0
China,3/6/23,14715,11,0
China,3/7/23,14715,11,0
China,3/8/23,14715,11,0
China,3/9/23,14715,11,0
China,2/8/23,17122,2,0
China,2/9/23,17122,2,0
China,2/10/23,17122,2,0
China,2/11/23,17122,2,0
China,2/12/23,17122,2,0
China,2/13/23,17122,2,0
China,2/14/23,17122,2,0
China,2/15/23,17122,2,0
China,2/16/23,17122,2,0
China,2/17/23,17122,2,0
China,2/18/23,17122,2,0
China,2/19/23,17122,2,0
China,2/20/23,17122,2,0
China,2/21/23,17122,2,0
China,2/22/23,17122,2,0
China,2/23/23,17122,2,0
China,2/24/23,17122,2,0
China,2/25/23,17122,2,0
China,2/26/23,17122,2,0
China,2/27/23,17122,2,0
China,2/28/23,17122,2,0
China,3/1/23,17122,2,0
China,3/2/23,17122,2,0
China,3/3/23,17122,2,0
China,3/4/23,17122,2,0
China,3/5/23,17122,2,0
China,3/6/23,17122,2,0
China,3/7/23,17122,2,0
China,3/8/23,17122,2,0
China,3/9/23,17122,2,0
China,2/8/23,1742,2,0
China,2/9/23,1742,2,0
China,2/10/23,1742,2,0
China,2/11/23,1742,2,0
China,2/12/23,1742,2,0
China,2/13/23,1742,2,0
China,2/14/23,1742,2,0
China,2/15/23,1742,2,0
China,2/16/23,1742,2,0
China,2/17/23,1742,2,0
China,2/18/23,1742,2,0
China,2/19/23,1742,2,0
China,2/20/23,1742,2,0
China,2/21/23,1742,2,0
China,2/22/23,1742,2,0
China,2/23/23,1742,2,0
China,2/24/23,1742,2,0
China,2/25/23,1742,2,0
China,2/26/23,1742,2,0
China,2/27/23,1742,2,0
China,2/28/23,1742,2,0
China,3/1/23,1742,2,0
China,3/2/23,1742,2,0
China,3/3/23,1742,2,0
China,3/4/23,1742,2,0
China,3/5/23,1742,2,0
China,3/6/23,1742,2,0
China,3/7/23,1742,2,0
China,3/8/23,1742,2,0
China,3/9/23,1742,2,0
China,2/8/23,103248,10,0
China,2/9/23,103248,10,0
China,2/10/23,103248,10,0
China,2/11/23,103248,10,0
China,2/12/23,103248,10,0
China,2/13/23,103248,10,0
China,2/14/23,103248,10,0
China,2/15/23,103248,10,0
China,2/16/23,103248,10,0
China,2/17/23,103248,10,0
China,2/18/23,103248,10,0
China,2/19/23,103248,10,0
China,2/20/23,103248,10,0
China,2/21/23,103248,10,0
China,2/22/23,103248,10,0
China,2/23/23,103248,10,0
China,2/24/23,103248,10,0
China,2/25/23,103248,10,0
China,2/26/23,103248,10,0
China,2/27/23,103248,10,0
China,2/28/23,103248,10,0
China,3/1/23,103248,10,0
China,3/2/23,103248,10,0
China,3/3/23,103248,10,0
China,3/4/23,103248,10,0
China,3/5/23,103248,10,0
China,3/6/23,103248,10,0
China,3/7/23,103248,10,0
China,3/8/23,103248,10,0
China,3/9/23,103248,10,0
China,2/8/23,13371,2,0
China,2/9/23,13371,2,0
China,2/10/23,13371,2,0
China,2/11/23,13371,2,0
China,2/12/23,13371,2,0
China,2/13/23,13371,2,0
China,2/14/23,13371,2,0
China,2/15/23,13371,2,0
China,2/16/23,13371,2,0
China,2/17/23,13371,2,0
China,2/18/23,13371,2,0
China,2/19/23,13371,2,0
China,2/20/23,13371,2,0
China,2/21/23,13371,2,0
China,2/22/23,13371,2,0
China,2/23/23,13371,2,0
China,2/24/23,13371,2,0
China,2/25/23,13371,2,0
China,2/26/23,13371,2,0
China,2/27/23,13371,2,0
China,2/28/23,13371,2,0
China,3/1/23,13371,2,0
China,3/2/23,13371,2,0
China,3/3/23,13371,2,0
China,3/4/23,13371,2,0
China,3/5/23,13371,2,0
China,3/6/23,13371,2,0
China,3/7/23,13371,2,0
China,3/8/23,13371,2,0
China,3/9/23,13371,2,0
China,2/8/23,2534,2,0
China,2/9/23,2534,2,0
China,2/10/23,2534,2,0
China,2/11/23,2534,2,0
China,2/12/23,2534,2,0
China,2/13/23,2534,2,0
China,2/14/23,2534,2,0
China,2/15/23,2534,2,0
China,2/16/23,2534,2,0
China,2/17/23,2534,2,0
China,2/18/23,2534,2,0
China,2/19/23,2534,2,0
China,2/20/23,2534,2,0
China,2/21/23,2534,2,0
China,2/22/23,2534,2,0
China,2/23/23,2534,2,0
China,2/24/23,2534,2,0
China,2/25/23,2534,2,0
China,2/26/23,2534,2,0
China,2/27/23,2534,2,0
China,2/28/23,2534,2,0
China,3/1/23,2534,2,0
China,3/2/23,2534,2,0
China,3/3/23,2534,2,0
China,3/4/23,2534,2,0
China,3/5/23,2534,2,0
China,3/6/23,2534,2,0
China,3/7/23,2534,2,0
China,3/8/23,2534,2,0
China,3/9/23,2534,2,0
China,2/8/23,10483,6,0
China,2/9/23,10483,6,0
China,2/10/23,10483,6,0
China,2/11/23,10483,6,0
China,2/12/23,10483,6,0
China,2/13/23,10483,6,0
China,2/14/23,10483,6,0
China,2/15/23,10483,6,0
China,2/16/23,10483,6,0
China,2/17/23,10483,6,0
China,2/18/23,10483,6,0
China,2/19/23,10483,6,0
China,2/20/23,10483,6,0
China,2/21/23,10483,6,0
China,2/22/23,10483,6,0
China,2/23/23,10483,6,0
China,2/24/23,10483,6,0
China,2/25/23,10483,6,0
China,2/26/23,10483,6,0
China,2/27/23,10483,6,0
China,2/28/23,10483,6,0
China,3/1/23,10483,6,0
China,3/2/23,10483,6,0
China,3/3/23,10483,6,0
China,3/4/23,10483,6,0
China,3/5/23,10483,6,0
China,3/6/23,10483,6,0
China,3/7/23,10483,6,0
China,3/8/23,10483,6,0
China,3/9/23,10483,6,0
China,2/8/23,3292,7,0
China,2/9/23,3292,7,0
China,2/10/23,3292,7,0
China,2/11/23,3292,7,0
China,2/12/23,3292,7,0
China,2/13/23,3292,7,0
China,2/14/23,3292,7,0
China,2/15/23,3292,7,0
China,2/16/23,3292,7,0
China,2/17/23,3292,7,0
China,2/18/23,3292,7,0
China,2/19/23,3292,7,0
China,2/20/23,3292,7,0
China,2/21/23,3292,7,0
China,2/22/23,3292,7,0
China,2/23/23,3292,7,0
China,2/24/23,3292,7,0
China,2/25/23,3292,7,0
China,2/26/23,3292,7,0
China,2/27/23,3292,7,0
China,2/28/23,3292,7,0
China,3/1/23,3292,7,0
China,3/2/23,3292,7,0
China,3/3/23,3292,7,0
China,3/4/23,3292,7,0
China,3/5/23,3292,7,0
China,3/6/23,3292,7,0
China,3/7/23,3292,7,0
China,3/8/23,3292,7,0
China,3/9/23,3292,7,0
China,2/8/23,6603,18,0
China,2/9/23,6603,18,0
China,2/10/23,6603,18,0
China,2/11/23,6603,18,0
China,2/12/23,6603,18,0
China,2/13/23,6603,18,0
China,2/14/23,6603,18,0
China,2/15/23,6603,18,0
China,2/16/23,6603,18,0
China,2/17/23,6603,18,0
China,2/18/23,6603,18,0
China,2/19/23,6603,18,0
China,2/20/23,6603,18,0
China,2/21/23,6603,18,0
China,2/22/23,6603,18,0
China,2/23/23,6603,18,0
China,2/24/23,6603,18,0
China,2/25/23,6603,18,0
China,2/26/23,6603,18,0
China,2/27/23,6603,18,0
China,2/28/23,6603,18,0
China,3/1/23,6603,18,0
China,3/2/23,6603,18,0
China,3/3/23,6603,18,0
China,3/4/23,6603,18,0
China,3/5/23,6603,18,0
China,3/6/23,6603,18,0
China,3/7/23,6603,18,0
China,3/8/23,6603,18,0
China,3/9/23,6603,18,0
China,2/8/23,9948,23,0
China,2/9/23,9948,23,0
China,2/10/23,9948,23,0
China,2/11/23,9948,23,0
China,2/12/23,9948,23,0
China,2/13/23,9948,23,0
China,2/14/23,9948,23,0
China,2/15/23,9948,23,0
China,2/16/23,9948,23,0
China,2/17/23,9948,23,0
China,2/18/23,9948,23,0
China,2/19/23,9948,23,0
China,2/20/23,9948,23,0
China,2/21/23,9948,23,0
China,2/22/23,9948,23,0
China,2/23/23,9948,23,0
China,2/24/23,9948,23,0
China,2/25/23,9948,23,0
China,2/26/23,9948,23,0
China,2/27/23,9948,23,0
China,2/28/23,9948,23,0
China,3/1/23,9948,23,0
China,3/2/23,9948,23,0
China,3/3/23,9948,23,0
China,3/4/23,9948,23,0
China,3/5/23,9948,23,0
China,3/6/23,9948,23,0
China,3/7/23,9948,23,0
China,3/8/23,9948,23,0
China,3/9/23,9948,23,0
China,2/8/23,2876106,13403,0
China,2/9/23,2876106,13409,0
China,2/10/23,2876106,13414,0
China,2/11/23,2876106,13418,0
China,2/12/23,2876106,13420,0
China,2/13/23,2876106,13424,0
China,2/14/23,2876106,13427,0
China,2/15/23,2876106,13431,0
China,2/16/23,2876106,13433,0
China,2/17/23,2876106,13435,0
China,2/18/23,2876106,13440,0
China,2/19/23,2876106,13442,0
China,2/20/23,2876106,13445,0
China,2/21/23,2876106,13447,0
China,2/22/23,2876106,13447,0
China,2/23/23,2876106,13447,0
China,2/24/23,2876106,13449,0
China,2/25/23,2876106,13451,0
China,2/26/23,2876106,13453,0
China,2/27/23,2876106,13453,0
China,2/28/23,2876106,13459,0
China,3/1/23,2876106,13462,0
China,3/2/23,2876106,13462,0
China,3/3/23,2876106,13463,0
China,3/4/23,2876106,13464,0
China,3/5/23,2876106,13465,0
China,3/6/23,2876106,13466,0
China,3/7/23,2876106,13466,0
China,3/8/23,2876106,13466,0
China,3/9/23,2876106,13467,0
China,2/8/23,72131,4515,0
China,2/9/23,72131,4515,0
China,2/10/23,72131,4515,0
China,2/11/23,72131,4515,0
China,2/12/23,72131,4515,0
China,2/13/23,72131,4515,0
China,2/14/23,72131,4515,0
China,2/15/23,72131,4515,0
China,2/16/23,72131,4515,0
China,2/17/23,72131,4515,0
China,2/18/23,72131,4515,0
China,2/19/23,72131,4515,0
China,2/20/23,72131,4515,0
China,2/21/23,72131,4515,0
China,2/22/23,72131,4515,0
China,2/23/23,72131,4515,0
China,2/24/23,72131,4515,0
China,2/25/23,72131,4515,0
China,2/26/23,72131,4515,0
China,2/27/23,72131,4515,0
China,2/28/23,72131,4515,0
China,3/1/23,72131,4515,0
China,3/2/23,72131,4515,0
China,3/3/23,72131,4515,0
China,3/4/23,72131,4515,0
China,3/5/23,72131,4515,0
China,3/6/23,72131,4515,0
China,3/7/23,72131,4515,0
China,3/8/23,72131,4515,0
China,3/9/23,72131,4515,0
China,2/8/23,7437,4,0
China,2/9/23,7437,4,0
China,2/10/23,7437,4,0
China,2/11/23,7437,4,0
China,2/12/23,7437,4,0
China,2/13/23,7437,4,0
China,2/14/23,7437,4,0
China,2/15/23,7437,4,0
China,2/16/23,7437,4,0
China,2/17/23,7437,4,0
China,2/18/23,7437,4,0
China,2/19/23,7437,4,0
China,2/20/23,7437,4,0
China,2/21/23,7437,4,0
China,2/22/23,7437,4,0
China,2/23/23,7437,4,0
China,2/24/23,7437,4,0
China,2/25/23,7437,4,0
China,2/26/23,7437,4,0
China,2/27/23,7437,4,0
China,2/28/23,7437,4,0
China,3/1/23,7437,4,0
China,3/2/23,7437,4,0
China,3/3/23,7437,4,0
China,3/4/23,7437,4,0
China,3/5/23,7437,4,0
China,3/6/23,7437,4,0
China,3/7/23,7437,4,0
China,3/8/23,7437,4,0
China,3/9/23,7437,4,0
China,2/8/23,8847,1,0
China,2/9/23,8847,1,0
China,2/10/23,8847,1,0
China,2/11/23,8847,1,0
China,2/12/23,8847,1,0
China,2/13/23,8847,1,0
China,2/14/23,8847,1,0
China,2/15/23,8847,1,0
China,2/16/23,8847,1,0
China,2/17/23,8847,1,0
China,2/18/23,8847,1,0
China,2/19/23,8847,1,0
China,2/20/23,8847,1,0
China,2/21/23,8847,1,0
China,2/22/23,8847,1,0
China,2/23/23,8847,1,0
China,2/24/23,8847,1,0
China,2/25/23,8847,1,0
China,2/26/23,8847,1,0
China,2/27/23,8847,1,0
China,2/28/23,8847,1,0
China,3/1/23,8847,1,0
China,3/2/23,8847,1,0
China,3/3/23,8847,1,0
China,3/4/23,8847,1,0
China,3/5/23,8847,1,0
China,3/6/23,8847,1,0
China,3/7/23,8847,1,0
China,3/8/23,8847,1,0
China,3/9/23,8847,1,0
China,2/8/23,5075,0,0
China,2/9/23,5075,0,0
China,2/10/23,5075,0,0
China,2/11/23,5075,0,0
China,2/12/23,5075,0,0
China,2/13/23,5075,0,0
China,2/14/23,5075,0,0
China,2/15/23,5075,0,0
China,2/16/23,5075,0,0
China,2/17/23,5075,0,0
China,2/18/23,5075,0,0
China,2/19/23,5075,0,0
China,2/20/23,5075,0,0
China,2/21/23,5075,0,0
China,2/22/23,5075,0,0
China,2/23/23,5075,0,0
China,2/24/23,5075,0,0
China,2/25/23,5075,0,0
China,2/26/23,5075,0,0
China,2/27/23,5075,0,0
China,2/28/23,5075,0,0
China,3/1/23,5075,0,0
China,3/2/23,5075,0,0
China,3/3/23,5075,0,0
China,3/4/23,5075,0,0
China,3/5/23,5075,0,0
China,3/6/23,5075,0,0
China,3/7/23,5075,0,0
China,3/8/23,5075,0,0
China,3/9/23,5075,0,0
China,2/8/23,3423,2,0
China,2/9/23,3423,2,0
China,2/10/23,3423,2,0
China,2/11/23,3423,2,0
China,2/12/23,3423,2,0
China,2/13/23,3423,2,0
China,2/14/23,3423,2,0
China,2/15/23,3423,2,0
China,2/16/23,3423,2,0
China,2/17/23,3423,2,0
China,2/18/23,3423,2,0
China,2/19/23,3423,2,0
China,2/20/23,3423,2,0
China,2/21/23,3423,2,0
China,2/22/23,3423,2,0
China,2/23/23,3423,2,0
China,2/24/23,3423,2,0
China,2/25/23,3423,2,0
China,2/26/23,3423,2,0
China,2/27/23,3423,2,0
China,2/28/23,3423,2,0
China,3/1/23,3423,2,0
China,3/2/23,3423,2,0
China,3/3/23,3423,2,0
China,3/4/23,3423,2,0
China,3/5/23,3423,2,0
China,3/6/23,3423,2,0
China,3/7/23,3423,2,0
China,3/8/23,3423,2,0
China,3/9/23,3423,2,0
China,2/8/23,40764,5,0
China,2/9/23,40764,5,0
China,2/10/23,40764,5,0
China,2/11/23,40764,5,0
China,2/12/23,40764,5,0
China,2/13/23,40764,5,0
China,2/14/23,40764,5,0
China,2/15/23,40764,5,0
China,2/16/23,40764,5,0
China,2/17/23,40764,5,0
China,2/18/23,40764,5,0
China,2/19/23,40764,5,0
China,2/20/23,40764,5,0
China,2/21/23,40764,5,0
China,2/22/23,40764,5,0
China,2/23/23,40764,5,0
China,2/24/23,40764,5,0
China,2/25/23,40764,5,0
China,2/26/23,40764,5,0
China,2/27/23,40764,5,0
China,2/28/23,40764,5,0
China,3/1/23,40764,5,0
China,3/2/23,40764,5,0
China,3/3/23,40764,5,0
China,3/4/23,40764,5,0
China,3/5/23,40764,5,0
China,3/6/23,40764,5,0
China,3/7/23,40764,5,0
China,3/8/23,40764,5,0
China,3/9/23,40764,5,0
China,2/8/23,3547,2,0
China,2/9/23,3547,2,0
China,2/10/23,3547,2,0
China,2/11/23,3547,2,0
China,2/12/23,3547,2,0
China,2/13/23,3547,2,0
China,2/14/23,3547,2,0
China,2/15/23,3547,2,0
China,2/16/23,3547,2,0
China,2/17/23,3547,2,0
China,2/18/23,3547,2,0
China,2/19/23,3547,2,0
China,2/20/23,3547,2,0
China,2/21/23,3547,2,0
China,2/22/23,3547,2,0
China,2/23/23,3547,2,0
China,2/24/23,3547,2,0
China,2/25/23,3547,2,0
China,2/26/23,3547,2,0
China,2/27/23,3547,2,0
China,2/28/23,3547,2,0
China,3/1/23,3547,2,0
China,3/2/23,3547,2,0
China,3/3/23,3547,2,0
China,3/4/23,3547,2,0
China,3/5/23,3547,2,0
China,3/6/23,3547,2,0
